#Powered_by_ParaTranz
MONEY_IS_ATLEAST_TRIGGER;Money is at least ?Y$VALUE$?W\n
THREAT_IS_ATLEAST_WITH_TRIGGER;?Y$COUNTRY$?W's threat to ?Y$TARGET_COUNTRY$?W is at least ?Y$VALUE$?W\n
ENERGY_IS_ATLEAST_TRIGGER;Energy is at least ?Y$VALUE$?W\n
CRUDE_OIL_IS_ATLEAST_TRIGGER;Crude oil is at least ?Y$VALUE$?W\n
RARE_MATERIALS_IS_ATLEAST_TRIGGER;Rare materials are at least ?Y$VALUE$?W\n
METAL_IS_ATLEAST_TRIGGER;Metal is at least ?Y$VALUE$?W\n
SUPPLIES_IS_ATLEAST_TRIGGER;Supplies are at least ?Y$VALUE$?W\n
MILITARY_ACCESS_WITH_TRIGGER;?Y$COUNTRY$?W has military access in ?Y$TARGET_COUNTRY$?W\n
NON_AGGRESSION_PACT_WITH_TRIGGER;?Y$COUNTRY$?W has signed a non-aggression pact with ?Y$TARGET_COUNTRY$?W\n
LOST_NATIONAL_PROVINCES_ATLEAST_TRIGGER;?Y$COUNTRY$?W has lost at least ?Y$VALUE$%?W of its core provinces?W\n
LOST_IC_IS_ATLEAST_TRIGGER;?Y$COUNTRY$?W has lost at least ?Y$VALUE$%?W of its IC?W\n
GOVERNMENT_POSITION_TRIGGER;?Y$NAME$?W is ?Y$POSITION$?W\n
GOVERNMENT_POSITION_NOT_TRIGGER;?Y$NAME$?W is not ?Y$POSITION$?W\n
IS_GUARANTEEING_TRIGGER;?Y$COUNTRY$?W guarantees ?Y$TARGET_COUNTRY$?W\n
DISSENT_IS_ATLEAST_TRIGGER;Dissent is at least ?Y$VALUE$?W\n
ORGANISATION_IS_ATLEAST_TRIGGER;?Y$IDEOLOGY$?W organisation is at least ?Y$VALUE$?W?W\n
POPULARITY_IS_ATLEAST_TRIGGER;?Y$IDEOLOGY$?W popularity is greater than ?Y$VALUE$?W\n
IS_THREATEND_TRIGGER;?Y$COUNTRY$?W's threat to the nation is greater than ?Y$VALUE$?W\n
THREAT_IS_NOT_TRIGGER;?Y$COUNTRY$?W's threat to ?Y$TARGET_COUNTRY$?W is less than ?Y$VALUE$?W\n
UNITY_IS_NOT_TRIGGER;National unity is less than ?Y$VALUE$?W\n
AMOUNT_OF_DIVISIONS_IS_NOT_TRIGGER;?Y$COUNTRY$?W has fewer than ?Y$VALUE$?W divisions\n
IDEOLOGY_IS_NOT_TRIGGER;Ruling party is not ?Y$NAME$?W\n
MINISTER_IS_NOT_ALIVE_TRIGGER;?Y$NAME$?W is no longer alive?W\n
MONEY_IS_NOT_TRIGGER;Money is less than ?Y$VALUE$?W\n
ENERGY_IS_NOT_TRIGGER;Energy is less than ?Y$VALUE$?W\n
CRUDE_OIL_IS_NOT_TRIGGER;Crude oil is less than ?Y$VALUE$?W\n
RARE_MATERIALS_IS_NOT_TRIGGER;Rare materials are less than ?Y$VALUE$?W\n
METAL_IS_NOT_TRIGGER;Metal is less than ?Y$VALUE$?W\n
SUPPLIES_IS_NOT_TRIGGER;Supplies are less than ?Y$VALUE$?W\n
NO_NON_AGGRESSION_PACT_WITH;?Y$COUNTRY$?W has no non-aggression pact with ?Y$TARGET_COUNTRY$?W\n
NO_MILITARY_ACCESS_WITH_TRIGGER;?Y$COUNTRY$?W has no military access in ?Y$TARGET_COUNTRY$?W\n
LOST_NATIONAL_PROVINCES_NOT_TRIGGER;?Y$COUNTRY$?W has lost ?Y$VALUE$%?W of its core provinces?W\n
LOST_IC_IS_NOT_TRIGGER;?Y$COUNTRY$?W has lost ?Y$VALUE$%?W of its IC?W\n
DISSENT_IS_NOT_TRIGGER;Dissent is less than ?Y$VALUE$?W\n
ORGANISATION_IS_NOT_TRIGGER;?Y$IDEOLOGY$?W organisation is less than ?Y$VALUE$?W?W\n
POPULARITY_IS_NOT_TRIGGER;?Y$IDEOLOGY$?W popularity is less than ?Y$VALUE$?W?W\n
IS_NOT_THREATEND_TRIGGER;When threat value is below ?Y$VALUE$?W, ?Y$COUNTRY$?W is not threatened\n
IS_NOT_GUARANTEEING_TRIGGER;?Y$COUNTRY$?W cannot guarantee ?Y$TARGET_COUNTRY$?W\n
COUNTRY_HAS_UNITS_IN_PROVINCE_TRIGGER;?Y$COUNTRY$?W has units in ?Y$PROVINCE$?W province\n
COUNTRY_HAS_NO_UNITS_IN_PROVINCE_TRIGGER;?Y$COUNTRY$?W has no units in ?Y$PROVINCE$?W province\n
ALL_ORG_POP_IS_NOT_TRIGGER;?Y$IDEOLOGY$?W has no ?Y$ORGANISATION$?W organisation and ?Y$POPULARITY$?W popularity?W\n
ALL_ORG_POP_IS_ATLEAST_TRIGGER;?Y$IDEOLOGY$?W has at least ?Y$ORGANISATION$?W organisation or popularity above ?Y$POPULARITY$?W\n
IS_NOT_LAW_TRIGGER;?Y$LAW$?W is not $GROUP$
IS_LAW_TRIGGER;$GROUP$ is ?Y$LAW$?W
IS_IN_EXILE;Is a government in exile
IS_NOT_IN_EXILE;Is not a government in exile
NEUTRALITY_IS_NOT_TRIGGER;Neutrality is less than ?Y$VALUE$?W
NEUTRALITY_IS_ATLEAST_TRIGGER;Neutrality is greater than ?Y$VALUE$?W
IS_NOT_IN_FACTION_TRIGGER;Is not a member of any bloc
IS_IN_FACTION_TRIGGER;Is a member of a bloc
IS_NUM_IN_FACTION_TRIGGER;Is a member of a bloc with more than ?Y$VAL$?W members
IS_BELOW_NUM_IN_FACTION_TRIGGER;Is a member of a bloc with fewer than ?Y$VAL$?W members
IS_NOT_MEMBER_OF_FACTION_TRIGGER;Is not a member of ?Y$FACTION$?W
IS_MEMBER_OF_FACTION_TRIGGER;Is a member of ?Y$FACTION$?W
POP_DONT_HAVE_X_INY;$TYPE$ in $PROV$ does not believe in $WHAT$
POP_HAVE_X_INY;$TYPE$ in $PROV$ believes in $WHAT$
IS_NOT_RELIGION;State religion is not
IS_RELIGION;State religion is
IS_NOT_CULTURE;Uncivilized
IS_CULTURE;The following nationalities in all provinces:
HAS_TERRAIN;Terrain is
HAS_NOT_TERRAIN;Terrain is not
IS_OF_POPTYPE;Population type is
IS_NOT_OF_POPTYPE;Population type is not
MORE_THAN_NEEDS_COST;Has enough funds to satisfy ?Y$VAL$?W% of needs\n
NOT_MORE_THAN_NEEDS_COST;Insufficient funds to satisfy ?Y$VAL$?W% of needs\n
MORE_THAN_NEEDS;Has ?Y$VAL$?W% of required ?Y$TYPE$?W\n
NOT_MORE_THAN_NEEDS;Has not obtained ?Y$VAL$?W% of required ?Y$TYPE$?W\n
MORE_THAN_CON;Consciousness is higher than ?Y$VAL$?W\n
NOT_MORE_THAN_CON;Consciousness is lower than ?Y$VAL$?W\n
MORE_THAN_MIL;Militancy is higher than ?Y$VAL$?W\n
NOT_MORE_THAN_MIL;Militancy is lower than ?Y$VAL$?W\n
UNEMPLOYMENT_HIGHER_THAN;Unemployment is higher than ?Y$VAL$?W%
NOT_UNEMPLOYMENT_HIGHER_THAN;Unemployment is lower than ?Y$VAL$?W%
LITERACY_HIGHER_THAN;Literacy rate is higher than ?Y$VAL$?W%\n
NOT_LITERACY_HIGHER_THAN;Literacy rate is lower than ?Y$VAL$?W%\n
MILITARY_SPENDING_OVER;Military spending is higher than ?Y$VAL$?W%\n
NOT_MILITARY_SPENDING_OVER;Military spending is lower than ?Y$VAL$?W%\n
EDUCATION_SPENDING_OVER;Education spending is higher than ?Y$VAL$?W%\n
NOT_EDUCATION_SPENDING_OVER;Education spending is lower than ?Y$VAL$?W%\n
CRIME_FIGHTING_SPENDING_OVER;Law enforcement spending is higher than ?Y$VAL$?W%\n
NOT_CRIME_FIGHTING_SPENDING_OVER;Law enforcement spending is lower than ?Y$VAL$?W%\n
IS_NOT_RULING_PARTY;Is not the ruling party
IS_RULING_PARTY;Is the ruling party
RUL_PARTY_IS_NOT;Current government is not
RUL_PARTY_IS;Current government is
IDE_HAVE_LESS;Less than
IDE_HAVE_MORE;Greater than
NOT_IN_ELECTION_CAMPAIGN;Not in election
IN_ELECTION_CAMPAIGN;In election
NOT_HAS_NATIONAL_VALUE;National value is not ?Y$NATIONALVALUE$?W
HAS_NATIONAL_VALUE;National value is ?Y$NATIONALVALUE$?W
IS_NOT_STATE_RELIGION;Not a state religion
IS_STATE_RELIGION;Is a state religion
REMOVE_IS_NOT_PRIMARY_CULTURE;Not the primary culture
REMOVE_IS_PRIMARY_CULTURE;Is the primary culture
IS_NOT_ACCEPTED_CULTURE;Not an accepted culture
IS_ACCEPTED_CULTURE;Is an accepted culture
IS_NOT_COASTAL;Not a coastal region
IS_COASTAL;Is a coastal region
IS_NOT_IN_SPHERE;Not in $ADJ$ sphere of influence
IS_IN_SPHERE;In $ADJ$ sphere of influence
IS_NOT_SLAVE_STATE;Not a slave state
IS_SLAVE_STATE;Is a slave state
IS_NOT_COLONIAL_STATE;Not a colony
IS_COLONIAL_STATE;Is a colony
ALL_CORE_PROVINCE;All are core provinces
ANY_GP_STARTS;Any great power
NOT_AV_MIL;Average militancy is lower than ?Y$VAL$?W\n
MORE_AV_MIL;Average militancy is higher than ?Y$VAL$?W\n
NOT_AV_CON;Average consciousness is lower than ?Y$VAL$?W\n
MORE_AV_CON;Average consciousness is higher than ?Y$VAL$?W\n
IS_PROD_TRIG;Produces ?Y$VAL$?W\n
IS_NOT_PROD_TRIG;Does not produce ?Y$VAL$?W\n
NOT_STOCKPILE_TR;?Y$NAME$?W's national stockpile is lower than $VAL$\n
STOCKPILE_TR;?Y$NAME$?W's national stockpile is higher than $VAL$\n
ISSUE_POP_TR;More than ?Y$VAL$%?W of people consider ?Y$NAME$?W important
NOT_ISSUE_POP_TR;Less than ?Y$VAL$%?W of people consider ?Y$NAME$?W important
NOT_LIFE_TR;Living conditions are lower than ?Y$VAL$?W\n
LIFE_TR;Living conditions are higher than ?Y$VAL$?W\n
NOT_UPPER_HOUSE_TR;Less than ?Y$VAL$?W% of ?Y$NAME$?W in the upper house\n
UPPER_HOUSE_TR;More than ?Y$VAL$?W% of ?Y$NAME$?W in the upper house\n
NOT_IS_NEXT_REFORM_TR;$ISSUE$ cannot be the next reform for $GROUP$
IS_NEXT_REFORM_TR;$ISSUE$ can be the next reform for $GROUP$
NOT_PLURALITY_TR;Plurality is lower than ?Y$VAL$?W\n
PLURALITY_TR;Plurality is higher than ?Y$VAL$?W\n
HAVE_MINORTITIES;Has minority groups
HAVE_NOT_MINORITIES;Has no minority groups
